Instance	Status	Objective	Gap	Time	Model
data\3R-4K-5T-180M-7.txt	OPTIMAL	292.284657560473	0	26.530256271362305	lyu
data\3R-4K-5T-180M-7.txt	OPTIMAL	292.284657560473	0	90.87068748474121	Sampiao
data\3R-4K-5T-180M-8.txt	OPTIMAL	326.0456927583523	0	8.754655838012695	lyu
data\3R-4K-5T-180M-8.txt	OPTIMAL	326.0456927583523	0	15.78288459777832	Sampiao
data\3R-4K-5T-180M-9.txt	OPTIMAL	473.5753314831325	0	143.15922927856445	lyu
data\3R-4K-5T-180M-9.txt	OPTIMAL	473.57533148313246	0	706.5808506011963	Sampiao
data\3R-4K-5T-180S-0.txt	OPTIMAL	257.0987756360845	0	0.6722087860107422	lyu
data\3R-4K-5T-180S-0.txt	OPTIMAL	257.09877563608455	0	0.6502685546875	Sampiao
data\3R-4K-5T-180S-1.txt	OPTIMAL	222.2012717454143	0	0.6901607513427734	lyu
data\3R-4K-5T-180S-1.txt	OPTIMAL	222.2012717454143	0	0.22098159790039062	Sampiao
data\3R-4K-5T-180S-2.txt	OPTIMAL	247.02892657760037	0	11.084415435791016	lyu
data\3R-4K-5T-180S-2.txt	OPTIMAL	247.02892657760037	0	29.3485164642334	Sampiao
data\3R-4K-5T-180S-3.txt	OPTIMAL	237.99535345797614	0	0.353057861328125	lyu
data\3R-4K-5T-180S-3.txt	OPTIMAL	237.9953534579761	0	0.3001842498779297	Sampiao
data\3R-4K-5T-180S-4.txt	OPTIMAL	284.67537463986537	0	3.4757308959960938	lyu
data\3R-4K-5T-180S-4.txt	OPTIMAL	284.6752792812404	0	1.8191471099853516	Sampiao
data\3R-4K-5T-180S-5.txt	OPTIMAL	290.75775121908396	0	12.597408294677734	lyu
data\3R-4K-5T-180S-5.txt	OPTIMAL	290.757751219084	0	9.802837371826172	Sampiao
data\3R-4K-5T-180S-6.txt	OPTIMAL	235.89655069881488	0	11.062776565551758	lyu
data\3R-4K-5T-180S-6.txt	OPTIMAL	235.89655069881488	0	4.394260406494141	Sampiao
data\3R-4K-5T-180S-7.txt	OPTIMAL	243.25278716965278	0	12.032600402832031	lyu
data\3R-4K-5T-180S-7.txt	OPTIMAL	243.25278716965278	0	13.108236312866211	Sampiao
data\3R-4K-5T-180S-8.txt	OPTIMAL	308.01384482800745	0	1.7748851776123047	lyu
data\3R-4K-5T-180S-8.txt	OPTIMAL	308.0138448280075	0	6.173511505126953	Sampiao
data\3R-4K-5T-180S-9.txt	OPTIMAL	283.0964719489683	0	6.447805404663086	lyu
data\3R-4K-5T-180S-9.txt	OPTIMAL	283.09659942328176	0	15.888587951660156	Sampiao
